Gene_set,Term,Term_Name,Overlap,term_size,query_size,P-value,Adjusted P-value,Genes,significant,description,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0010971,positive regulation of G2/M transition of mitotic cell cycle,2,28,65,0.021584511033848605,0.02873943216712158,1019;983,True,"""Any signaling pathway that activates or increases the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to M phase of the mitotic cell cycle."" [GOC:dph, GOC:mtg_cell_cycle, GOC:tb]",19241,0.03076923076923077,0.07142857142857142,query_1,"['GO:0000086', 'GO:0010389', 'GO:1901992', 'GO:1902751']"
GO:BP,GO:1904752,regulation of vascular associated smooth muscle cell migration,2,28,65,0.021584511033848605,0.02873943216712158,2195;4193,True,"""Any process that modulates the frequency, rate or extent of vascular associated smooth muscle cell migration."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:20693317]",19241,0.03076923076923077,0.07142857142857142,query_1,"['GO:0014910', 'GO:1904738']"
GO:BP,GO:0072594,establishment of protein localization to organelle,6,453,65,0.022611785583648788,0.02959669336521032,1026;3009;3838;7157;8841;983,True,"""The directed movement of a protein to a specific location on or in an organelle. Encompasses establishment of localization in the membrane or lumen of a membrane-bounded organelle."" [GOC:mah]",19241,0.09230769230769231,0.013245033112582781,query_1,"['GO:0033365', 'GO:0045184']"
GO:BP,GO:0062197,cellular response to chemical stress,5,316,65,0.022783287913427527,0.02959669336521032,3725;4193;5970;7157;983,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus indicating the organism is under stress."" [PMID:26653712]",19241,0.07692307692307693,0.015822784810126583,query_1,"['GO:0033554', 'GO:0070887']"
GO:BP,GO:2000108,positive regulation of leukocyte apoptotic process,2,29,65,0.022783287913427527,0.02959669336521032,1029;7157,True,"""Any process that activates or increases the frequency, rate or extent of leukocyte apoptotic process."" [GOC:BHF, GOC:mtg_apoptosis]",19241,0.03076923076923077,0.06896551724137931,query_1,"['GO:0043065', 'GO:0071887', 'GO:2000106']"
GO:BP,GO:0090316,positive regulation of intracellular protein transport,3,97,65,0.022783287913427527,0.02959669336521032,4193;8841;983,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of proteins within cells."" [GOC:tb]",19241,0.046153846153846156,0.030927835051546393,query_1,"['GO:0006886', 'GO:0032388', 'GO:0033157', 'GO:0051222']"
GO:BP,GO:0007091,metaphase/anaphase transition of mitotic cell cycle,3,97,65,0.022783287913427527,0.02959669336521032,29882;5925;64682,True,"""The cell cycle process in which a cell progresses from metaphase to anaphase during mitosis, triggered by the activation of the anaphase promoting complex by Cdc20/Sleepy homolog which results in the degradation of Securin."" [GOC:mtg_cell_cycle, PMID:10465783]",19241,0.046153846153846156,0.030927835051546393,query_1,"['GO:0044772', 'GO:0044784']"
GO:BP,GO:0036293,response to decreased oxygen levels,5,316,65,0.022783287913427527,0.02959669336521032,1387;2034;4193;4609;7157,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting a decline in the level of oxygen."" [GOC:al]",19241,0.07692307692307693,0.015822784810126583,query_1,['GO:0070482']
GO:BP,GO:0045116,protein neddylation,2,29,65,0.022783287913427527,0.02959669336521032,1029;2034,True,"""Covalent attachment of the ubiquitin-like protein NEDD8 (RUB1) to another protein."" [PMID:11698580]",19241,0.03076923076923077,0.06896551724137931,query_1,['GO:0032446']
GO:BP,GO:0043392,negative regulation of DNA binding,2,29,65,0.022783287913427527,0.02959669336521032,1869;3725,True,"""Any process that stops or reduces the frequency, rate or extent of DNA binding. DNA binding is any process in which a gene product interacts selectively with DNA (deoxyribonucleic acid)."" [GOC:dph, GOC:jl, GOC:tb]",19241,0.03076923076923077,0.06896551724137931,query_1,"['GO:0051100', 'GO:0051101']"
GO:BP,GO:0042542,response to hydrogen peroxide,3,97,65,0.022783287913427527,0.02959669336521032,4193;5970;983,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hydrogen peroxide (H2O2) stimulus."" [GOC:jl]",19241,0.046153846153846156,0.030927835051546393,query_1,['GO:0000302']
GO:BP,GO:0140013,meiotic nuclear division,4,198,65,0.02366204431930875,0.03065528008979271,286151;8900;898;9134,True,"""One of the two nuclear divisions that occur as part of the meiotic cell cycle."" [PMID:9334324]",19241,0.06153846153846154,0.020202020202020204,query_1,"['GO:0000280', 'GO:1903046']"
GO:BP,GO:0000302,response to reactive oxygen species,4,198,65,0.02366204431930875,0.03065528008979271,3725;4193;5970;983,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a reactive oxygen species stimulus. Reactive oxygen species include singlet oxygen, superoxide, and oxygen free radicals."" [GOC:krc]",19241,0.06153846153846154,0.020202020202020204,query_1,"['GO:0006979', 'GO:1901700']"
GO:BP,GO:0051603,proteolysis involved in protein catabolic process,8,778,65,0.02373887874571557,0.03071337411844602,1017;1029;23198;29882;4193;5713;64682;7345,True,"""The hydrolysis of a peptide bond or bonds within a protein as part of the chemical reactions and pathways resulting in the breakdown of a protein by individual cells."" [GOC:ai, GOC:dph, GOC:tb]",19241,0.12307692307692308,0.010282776349614395,query_1,"['GO:0006508', 'GO:0030163']"
GO:BP,GO:0051090,regulation of DNA-binding transcription factor activity,5,321,65,0.02383454383507145,0.03076686773915304,1029;5925;5970;7027;7185,True,"""Any process that modulates the frequency, rate or extent of the activity of a transcription factor, any factor involved in the initiation or regulation of transcription."" [GOC:ai]",19241,0.07692307692307693,0.01557632398753894,query_1,"['GO:0006355', 'GO:0065009']"
GO:BP,GO:0051100,negative regulation of binding,3,99,65,0.023844322497843608,0.03076686773915304,1026;1869;3725,True,"""Any process that stops or reduces the rate or extent of binding, the selective interaction of a molecule with one or more specific sites on another molecule."" [GOC:ai]",19241,0.046153846153846156,0.030303030303030304,query_1,"['GO:0044092', 'GO:0051098']"
GO:BP,GO:1904738,vascular associated smooth muscle cell migration,2,30,65,0.023880803609259458,0.030772579147502123,2195;4193,True,"""The orderly movement of a vascular associated smooth muscle cell from one site to another."" [GO_REF:0000091, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:20693317]",19241,0.03076923076923077,0.06666666666666667,query_1,['GO:0014909']
GO:BP,GO:0044784,metaphase/anaphase transition of cell cycle,3,100,65,0.024355109440185548,0.03129973903959589,29882;5925;64682,True,"""The cell cycle process in which a cell progresses from metaphase to anaphase as part of the cell cycle."" [GOC:mtg_cell_cycle]",19241,0.046153846153846156,0.03,query_1,"['GO:0033045', 'GO:0044770']"
GO:BP,GO:0120162,positive regulation of cold-induced thermogenesis,3,100,65,0.024355109440185548,0.03129973903959589,1051;2034;8841,True,"""Any process that activates or increases the frequency, rate or extent of cold-induced thermogenesis."" [PMID:27876809]",19241,0.046153846153846156,0.03,query_1,"['GO:0009893', 'GO:0051240', 'GO:0106106', 'GO:0120161']"
GO:BP,GO:0070887,cellular response to chemical stimulus,15,2159,65,0.024836959558833582,0.031791308235306986,1017;1019;1020;1051;1869;2034;2195;3725;4193;4609;5925;5970;7157;7345;983,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:mah]",19241,0.23076923076923078,0.006947660954145438,query_1,"['GO:0042221', 'GO:0051716']"
GO:BP,GO:0006511,ubiquitin-dependent protein catabolic process,7,621,65,0.024989792222078675,0.031805161376102474,1017;1029;29882;4193;5713;64682;7345,True,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of a ubiquitin group, or multiple ubiquitin groups, to the protein."" [GOC:go_curators]",19241,0.1076923076923077,0.011272141706924315,query_1,['GO:0019941']
GO:BP,GO:1904994,regulation of leukocyte adhesion to vascular endothelial cell,2,31,65,0.025013434207247262,0.031805161376102474,2113;5970,True,"""Any process that modulates the frequency, rate or extent of leukocyte adhesion to vascular endothelial cell."" [GO_REF:0000058, GOC:bc, GOC:BHF, GOC:BHF_miRNA, GOC:TermGenie, PMID:23897866]",19241,0.03076923076923077,0.06451612903225806,query_1,"['GO:0061756', 'GO:1903037']"
GO:BP,GO:1903846,positive regulation of cellular response to transforming growth factor beta stimulus,2,31,65,0.025013434207247262,0.031805161376102474,1028;1387,True,"""Any process that activates or increases the frequency, rate or extent of cellular response to transforming growth factor beta stimulus."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:22269326]",19241,0.03076923076923077,0.06451612903225806,query_1,"['GO:0048584', 'GO:0071560', 'GO:1903844']"
GO:BP,GO:0030511,positive regulation of transforming growth factor beta receptor signaling pathway,2,31,65,0.025013434207247262,0.031805161376102474,1028;1387,True,"""Any process that activates or increases the frequency, rate or extent of TGF-beta receptor signaling pathway activity."" [GOC:go_curators]",19241,0.03076923076923077,0.06451612903225806,query_1,"['GO:0007179', 'GO:0017015', 'GO:0090100', 'GO:1903846']"
GO:BP,GO:1902751,positive regulation of cell cycle G2/M phase transition,2,31,65,0.025013434207247262,0.031805161376102474,1019;983,True,"""Any signaling pathway that activates or increases the activity of a cell cycle cyclin-dependent protein kinase to modulate the switch from G2 phase to M phase of the cell cycle."" [GO_REF:0000058, GOC:jl, GOC:TermGenie]",19241,0.03076923076923077,0.06451612903225806,query_1,"['GO:0044839', 'GO:1901989', 'GO:1902749']"
GO:BP,GO:0048731,system development,23,4032,65,0.02579363355752225,0.03249757912780796,1020;1021;1026;1051;1869;1870;2034;2113;2195;2274;29882;3925;4134;4139;4193;4609;5925;5970;7157;7345;83852;8841;983,True,"""The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process."" [GOC:dph, GOC:jid]",19241,0.35384615384615387,0.005704365079365079,query_1,"['GO:0007275', 'GO:0048856']"
GO:BP,GO:0051716,cellular response to stimulus,35,7205,65,0.02598721610976106,0.03249757912780796,1017;1019;1020;1021;1025;1026;1028;1029;1051;1387;1869;1870;2034;2195;2274;23198;3159;3725;3925;4139;4193;4609;5925;5933;5966;5970;7157;7185;7345;8295;8607;8841;894;898;983,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell."" [GOC:bf, GOC:jl]",19241,0.5384615384615384,0.004857737682165163,query_1,"['GO:0009987', 'GO:0050896']"
GO:BP,GO:1902105,regulation of leukocyte differentiation,5,330,65,0.02598721610976106,0.03249757912780796,1021;1029;1051;4609;5925,True,"""Any process that modulates the frequency, rate or extent of leukocyte differentiation."" [GOC:add, GOC:TermGenie]",19241,0.07692307692307693,0.015151515151515152,query_1,"['GO:0002521', 'GO:1903706']"
GO:BP,GO:0007179,transforming growth factor beta receptor signaling pathway,4,206,65,0.02623502481671996,0.03249757912780796,1028;1387;3725;7157,True,"""The series of molecular signals initiated by an extracellular ligand binding to a transforming growth factor beta receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:BHF, GOC:mah, GOC:signaling]",19241,0.06153846153846154,0.019417475728155338,query_1,"['GO:0071560', 'GO:0141091']"
GO:BP,GO:2000279,negative regulation of DNA biosynthetic process,2,32,65,0.026326678625805417,0.03252717050292561,1026;7157,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of DNA biosynthetic process."" [GOC:obol]",19241,0.03076923076923077,0.0625,query_1,"['GO:0010558', 'GO:0051053', 'GO:0071897', 'GO:2000278']"
GO:BP,GO:0033002,muscle cell proliferation,4,207,65,0.026566477018727278,0.032744033535747244,1026;3725;4193;983,True,"""The expansion of a muscle cell population by cell division."" [CL:0000187, GOC:mah]",19241,0.06153846153846154,0.01932367149758454,query_1,['GO:0008283']
GO:BP,GO:0019941,modification-dependent protein catabolic process,7,631,65,0.02657041887952823,0.032744033535747244,1017;1029;29882;4193;5713;64682;7345,True,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent modification of the target protein."" [GOC:go_curators]",19241,0.1076923076923077,0.011093502377179081,query_1,"['GO:0043632', 'GO:0051603']"
GO:BP,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,3,105,65,0.027035528305155813,0.033189395361828106,1026;1869;7157,True,"""The series of molecular signals in which an intracellular signal is conveyed to trigger the apoptotic death of a cell. The pathway is induced by the detection of DNA damage, and ends when the execution phase of apoptosis is triggered."" [GOC:go_curators, GOC:mtg_apoptosis]",19241,0.046153846153846156,0.02857142857142857,query_1,"['GO:0006974', 'GO:0097193']"
GO:BP,GO:1901701,cellular response to oxygen-containing compound,10,1165,65,0.027215802514980902,0.033368033734842484,1017;1019;1020;2195;3725;4193;5925;5970;7157;983,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]",19241,0.15384615384615385,0.008583690987124463,query_1,"['GO:0070887', 'GO:1901700']"
GO:BP,GO:0022008,neurogenesis,13,1763,65,0.027287766164567115,0.033398873676040226,1020;1021;1051;29882;3925;4134;4139;4193;5925;5970;7157;7345;983,True,"""Generation of cells within the nervous system."" [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]",19241,0.2,0.00737379466817924,query_1,"['GO:0007399', 'GO:0030154']"
GO:BP,GO:0014013,regulation of gliogenesis,3,106,65,0.027414908809083018,0.033398873676040226,5925;5970;7157,True,"""Any process that modulates the frequency, rate or extent of gliogenesis, the formation of mature glia."" [GOC:ef]",19241,0.046153846153846156,0.02830188679245283,query_1,"['GO:0042063', 'GO:0050767']"
GO:BP,GO:0043632,modification-dependent macromolecule catabolic process,7,636,65,0.027414908809083018,0.033398873676040226,1017;1029;29882;4193;5713;64682;7345,True,"""The chemical reactions and pathways resulting in the breakdown of a macromolecule, initiated by covalent modification of the target molecule."" [GOC:jl]",19241,0.1076923076923077,0.0110062893081761,query_1,['GO:0009057']
GO:BP,GO:0043247,telomere maintenance in response to DNA damage,2,33,65,0.027414908809083018,0.033398873676040226,1017;8607,True,"""Any process that occur in response to the presence of critically short or damaged telomeres."" [GOC:BHF, GOC:BHF_telomere, GOC:jbu, PMID:15279784]",19241,0.03076923076923077,0.06060606060606061,query_1,"['GO:0000723', 'GO:0006974']"
GO:BP,GO:0051654,establishment of mitochondrion localization,2,33,65,0.027414908809083018,0.033398873676040226,4139;7345,True,"""The directed movement of the mitochondrion to a specific location."" [GOC:ai]",19241,0.03076923076923077,0.06060606060606061,query_1,"['GO:0051646', 'GO:0051656']"
GO:BP,GO:0016049,cell growth,6,482,65,0.028023981874146685,0.03405445898630483,1020;1026;1029;29882;5925;7157,True,"""The process in which a cell irreversibly increases in size over time by accretion and biosynthetic production of matter similar to that already present."" [GOC:ai]",19241,0.09230769230769231,0.012448132780082987,query_1,"['GO:0009987', 'GO:0040007']"
GO:BP,GO:1901699,cellular response to nitrogen compound,7,643,65,0.028816121351336776,0.034796825782746295,1017;1020;2195;4193;5925;5970;7157,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus."" [GOC:pr, GOC:TermGenie]",19241,0.1076923076923077,0.01088646967340591,query_1,"['GO:0070887', 'GO:1901698']"
GO:BP,GO:0061436,establishment of skin barrier,2,34,65,0.028876074203122444,0.03482541612436878,3925;8841,True,"""Establishment of the epithelial barrier, the functional barrier in the skin that limits its permeability."" [GOC:dph]",19241,0.03076923076923077,0.058823529411764705,query_1,['GO:0098773']
GO:BP,GO:0033209,tumor necrosis factor-mediated signaling pathway,3,110,65,0.03004799944477334,0.03593110468824381,5970;7157;7185,True,"""The series of molecular signals initiated by tumor necrosis factor binding to its receptor on the surface of a cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]",19241,0.046153846153846156,0.02727272727272727,query_1,"['GO:0019221', 'GO:0071356']"
GO:BP,GO:0010638,positive regulation of organelle organization,6,490,65,0.03004799944477334,0.03593110468824381,1017;4609;5925;7157;8607;983,True,"""Any process that increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle."" [GOC:dph, GOC:tb]",19241,0.09230769230769231,0.012244897959183673,query_1,"['GO:0006996', 'GO:0033043', 'GO:0051130']"
GO:BP,GO:0030224,monocyte differentiation,2,35,65,0.0301671566445047,0.03593110468824381,1021;4609,True,"""The process in which a relatively unspecialized myeloid precursor cell acquires the specialized features of a monocyte."" [GOC:mah]",19241,0.03076923076923077,0.05714285714285714,query_1,"['GO:0002573', 'GO:1903131']"
GO:BP,GO:0043276,anoikis,2,35,65,0.0301671566445047,0.03593110468824381,1869;7027,True,"""Apoptosis triggered by inadequate or inappropriate adherence to substrate e.g. after disruption of the interactions between normal epithelial cells and the extracellular matrix."" [GOC:jl, PMID:37667281]",19241,0.03076923076923077,0.05714285714285714,query_1,['GO:0006915']
GO:BP,GO:1904385,cellular response to angiotensin,2,35,65,0.0301671566445047,0.03593110468824381,2195;5970,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an angiotensin stimulus. Angiotensin is any of three physiologically active peptides (angiotensin II, III, or IV) processed from angiotensinogen."" [GO_REF:0000071, GOC:TermGenie, PMID:22982863]",19241,0.03076923076923077,0.05714285714285714,query_1,"['GO:0071375', 'GO:1990776']"
GO:BP,GO:0048147,negative regulation of fibroblast proliferation,2,35,65,0.0301671566445047,0.03593110468824381,4609;7157,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of multiplication or reproduction of fibroblast cells."" [GOC:jid]",19241,0.03076923076923077,0.05714285714285714,query_1,"['GO:0008285', 'GO:0048144', 'GO:0048145']"
GO:BP,GO:1902106,negative regulation of leukocyte differentiation,3,111,65,0.030456986656848508,0.03597776246462265,1021;1029;4609,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of leukocyte differentiation."" [GOC:add, GOC:TermGenie]",19241,0.046153846153846156,0.02702702702702703,query_1,"['GO:0002521', 'GO:1902105', 'GO:1903707']"
GO:BP,GO:0032204,regulation of telomere maintenance,3,112,65,0.031154072152244246,0.03597776246462265,4609;7157;8607,True,"""Any process that modulates the frequency, rate or extent of a process that affects and monitors the activity of telomeric proteins and the length of telomeric DNA."" [GOC:mah]",19241,0.046153846153846156,0.026785714285714284,query_1,"['GO:0000723', 'GO:0033044', 'GO:0051052']"
GO:BP,GO:0042752,regulation of circadian rhythm,3,113,65,0.031293157977041575,0.03597776246462265,7157;8841;983,True,"""Any process that modulates the frequency, rate or extent of a circadian rhythm. A circadian rhythm is a biological process in an organism that recurs with a regularity of approximately 24 hours."" [GOC:dph, GOC:jl, GOC:tb]",19241,0.046153846153846156,0.02654867256637168,query_1,"['GO:0007623', 'GO:0050789']"
GO:BP,GO:1902856,negative regulation of non-motile cilium assembly,1,2,65,0.031293157977041575,0.03597776246462265,4134,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of non-motile cilium assembly."" [GO_REF:0000058, GOC:cilia, GOC:kmv, GOC:TermGenie, PMID:23807208]",19241,0.015384615384615385,0.5,query_1,"['GO:1902018', 'GO:1902855', 'GO:1905515']"
GO:BP,GO:1902532,negative regulation of intracellular signal transduction,7,660,65,0.031293157977041575,0.03597776246462265,2274;3925;4193;4609;5970;7345;8841,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of intracellular signal transduction."" [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",19241,0.1076923076923077,0.010606060606060607,query_1,"['GO:0009968', 'GO:0035556', 'GO:1902531']"
GO:BP,GO:0060218,hematopoietic stem cell differentiation,2,36,65,0.031293157977041575,0.03597776246462265,1021;7157,True,"""The process in which a relatively unspecialized cell acquires specialized features of a hematopoietic stem cell. A stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized cells."" [GOC:bf, GOC:BHF, GOC:dph, GOC:rl, PMID:15378083]",19241,0.03076923076923077,0.05555555555555555,query_1,"['GO:0002244', 'GO:0048863']"
GO:BP,GO:0051012,microtubule sliding,1,2,65,0.031293157977041575,0.03597776246462265,4134,True,"""The movement of one microtubule along another microtubule."" [PMID:14557818, PMID:14614826]",19241,0.015384615384615385,0.5,query_1,['GO:0007018']
GO:BP,GO:1905179,negative regulation of cardiac muscle tissue regeneration,1,2,65,0.031293157977041575,0.03597776246462265,1026,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of cardiac muscle tissue regeneration."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:23222520]",19241,0.015384615384615385,0.5,query_1,"['GO:0048640', 'GO:0061026', 'GO:1905178']"
GO:BP,GO:1905856,negative regulation of pentose-phosphate shunt,1,2,65,0.031293157977041575,0.03597776246462265,7157,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of pentose-phosphate shunt."" [GO_REF:0000058, GOC:TermGenie, PMID:19015259]",19241,0.015384615384615385,0.5,query_1,"['GO:0006098', 'GO:0043456', 'GO:1900543']"
GO:BP,GO:1903046,meiotic cell cycle process,4,220,65,0.031293157977041575,0.03597776246462265,286151;8900;898;9134,True,"""A process that is part of the meiotic cell cycle."" [GO_REF:0000060, GOC:mtg_cell_cycle, GOC:TermGenie]",19241,0.06153846153846154,0.01818181818181818,query_1,"['GO:0022402', 'GO:0022414', 'GO:0051321']"
GO:BP,GO:0032298,positive regulation of DNA-templated DNA replication initiation,1,2,65,0.031293157977041575,0.03597776246462265,1017,True,"""Any process that activates or increases the frequency, rate or extent of initiation of DNA-dependent DNA replication."" [GOC:mah]",19241,0.015384615384615385,0.5,query_1,"['GO:0006270', 'GO:0030174', 'GO:2000105']"
GO:BP,GO:0007264,small GTPase-mediated signal transduction,6,498,65,0.031293157977041575,0.03597776246462265,1017;1026;1029;3925;5925;7157,True,"""An intracellular signaling cassette in which a small monomeric GTPase relays a signal."" [GOC:mah]",19241,0.09230769230769231,0.012048192771084338,query_1,['GO:0141124']
GO:BP,GO:0031453,positive regulation of heterochromatin formation,1,2,65,0.031293157977041575,0.03597776246462265,1017,True,"""Any process that activates or increases the frequency, rate or extent of heterochromatin formation."" [GOC:mah]",19241,0.015384615384615385,0.5,query_1,"['GO:0031445', 'GO:0031507', 'GO:0044089', 'GO:1905269']"
GO:BP,GO:0090094,metanephric cap mesenchymal cell proliferation involved in metanephros development,1,2,65,0.031293157977041575,0.03597776246462265,4609,True,"""The multiplication or reproduction of metanephric cap mesenchymal cells, resulting in the expansion of the cell population. A metanephric cap mesenchymal cell is a mesenchymal cell that has condensed with other mesenchymal cells surrounding the ureteric bud tip."" [GOC:dph, GOC:tb, GOC:yaf, PMID:19161241]",19241,0.015384615384615385,0.5,query_1,"['GO:0010463', 'GO:0072186', 'GO:0072203']"
GO:BP,GO:0075506,entry of viral genome into host nucleus through nuclear pore complex via importin,1,2,65,0.031293157977041575,0.03597776246462265,3838,True,"""Viral penetration into the host nucleus where the viral genome passes through the nuclear pore complex (NPC) using the cellular importin transport machinery."" [PMID:22929056, VZ:989]",19241,0.015384615384615385,0.5,query_1,['GO:0075732']
GO:BP,GO:1904024,negative regulation of glucose catabolic process to lactate via pyruvate,1,2,65,0.031293157977041575,0.03597776246462265,7157,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of glucose catabolic process to lactate via pyruvate."" [GO_REF:0000058, GOC:dph, GOC:TermGenie, PMID:20935145]",19241,0.015384615384615385,0.5,query_1,"['GO:0009895', 'GO:0019661', 'GO:0045912', 'GO:0062014', 'GO:1901003', 'GO:1904023']"
GO:BP,GO:1905178,regulation of cardiac muscle tissue regeneration,1,2,65,0.031293157977041575,0.03597776246462265,1026,True,"""Any process that modulates the frequency, rate or extent of cardiac muscle tissue regeneration."" [GO_REF:0000058, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:23222520]",19241,0.015384615384615385,0.5,query_1,"['GO:0048638', 'GO:0061026']"
GO:BP,GO:0071460,cellular response to cell-matrix adhesion,1,2,65,0.031293157977041575,0.03597776246462265,1026,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of cell-matrix adhesion."" [GOC:sl, PMID:11425869]",19241,0.015384615384615385,0.5,query_1,['GO:0051716']
GO:BP,GO:1902948,negative regulation of tau-protein kinase activity,1,2,65,0.031293157977041575,0.03597776246462265,5925,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of tau-protein kinase activity."" [GO_REF:0000059, GOC:sjp, GOC:TermGenie, PMID:15897157, PMID:22986780]",19241,0.015384615384615385,0.5,query_1,"['GO:0071901', 'GO:1902947']"
GO:BP,GO:0072186,metanephric cap morphogenesis,1,2,65,0.031293157977041575,0.03597776246462265,4609,True,"""The process in which the anatomical structures of the metanephric cap are generated and organized. The metanephric cap is formed by the condensation of metanephric mesenchymal cells surrounding the ureteric bud tip."" [GOC:mtg_kidney_jan10]",19241,0.015384615384615385,0.5,query_1,"['GO:0072133', 'GO:0072185']"
GO:BP,GO:0072185,metanephric cap development,1,2,65,0.031293157977041575,0.03597776246462265,4609,True,"""The biological process whose specific outcome is the progression of the metanephric cap from an initial condition to its mature state. The metanephric cap is formed by the condensation of metanephric mesenchymal cells surrounding the ureteric bud tip."" [GOC:mtg_kidney_jan10]",19241,0.015384615384615385,0.5,query_1,['GO:0072075']
GO:BP,GO:0006282,regulation of DNA repair,4,223,65,0.031703240434274436,0.03636446423000212,1025;1387;8295;8607,True,"""Any process that modulates the frequency, rate or extent of DNA repair."" [GOC:go_curators]",19241,0.06153846153846154,0.017937219730941704,query_1,"['GO:0006281', 'GO:0051052', 'GO:0080135']"
GO:BP,GO:0009057,macromolecule catabolic process,11,1401,65,0.031705267250533097,0.03636446423000212,1017;1020;1029;1869;23198;29882;4193;5713;5970;64682;7345,True,"""The chemical reactions and pathways resulting in the breakdown of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]",19241,0.16923076923076924,0.007851534618129907,query_1,"['GO:0009056', 'GO:0043170']"
GO:BP,GO:1904707,positive regulation of vascular associated smooth muscle cell proliferation,2,37,65,0.031877121088040875,0.036404402182242855,3725;4193,True,"""Any process that activates or increases the frequency, rate or extent of vascular smooth muscle cell proliferation."" [GO_REF:0000058, GOC:TermGenie, PMID:23246467]",19241,0.03076923076923077,0.05405405405405406,query_1,"['GO:0048661', 'GO:1904705', 'GO:1990874']"
GO:BP,GO:0002065,columnar/cuboidal epithelial cell differentiation,3,115,65,0.031877121088040875,0.036404402182242855,1026;1051;1874,True,"""The process in which a relatively unspecialized cell acquires specialized features of a columnar/cuboidal epithelial cell. A columnar/cuboidal epithelial cell is a cell usually found in a two dimensional sheet with a free surface. Columnar/cuboidal epithelial cells take on the shape of a column or cube."" [GOC:dph]",19241,0.046153846153846156,0.02608695652173913,query_1,['GO:0030855']
GO:BP,GO:0007095,mitotic G2 DNA damage checkpoint signaling,2,37,65,0.031877121088040875,0.036404402182242855,1026;983,True,"""A mitotic cell cycle checkpoint that detects and negatively regulates progression through the G2/M transition of the cell cycle in response to DNA damage."" [GOC:mtg_cell_cycle, PMID:16299494]",19241,0.03076923076923077,0.05405405405405406,query_1,"['GO:0044773', 'GO:0044818']"
