Gene_set,Term,Term_Name,Overlap,term_size,query_size,P-value,Adjusted P-value,Genes,significant,description,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0072331,signal transduction by p53 class mediator,6,163,69,0.00020596703468001604,0.0003731806900125726,1111;11200;22976;472;545;675,True,"""An intracellular signaling process that is induced by the cell cycle regulator phosphoprotein p53 or an equivalent protein."" [GOC:mah]",19241,0.08695652173913043,0.03680981595092025,query_1,['GO:0035556']
GO:BP,GO:0032784,regulation of DNA-templated transcription elongation,5,99,69,0.00022208772456525221,0.00040099172490948315,25920;51497;7469;7936;904,True,"""Any process that modulates the frequency, rate or extent of transcription elongation, the extension of an RNA molecule after transcription initiation and promoter clearance by the addition of ribonucleotides catalyzed by a DNA-dependent RNA polymerase."" [GOC:mah, GOC:txnOH]",19241,0.07246376811594203,0.050505050505050504,query_1,"['GO:0006354', 'GO:0006355']"
GO:BP,GO:0019953,sexual reproduction,14,1109,69,0.0002528268645575084,0.00045334472265484265,11144;2177;3010;3014;4361;472;5888;5890;5892;5932;6117;675;7156;83990,True,"""A type of reproduction that combines the genetic material of two gametes (such as a sperm or egg cell or fungal spores). The gametes have an haploid genome (with a single set of chromosomes, the product of a meiotic division) and combines with one another to produce a zygote (diploid)."" [Wikipedia:Sexual_reproduction]",19241,0.2028985507246377,0.012623985572587917,query_1,['GO:0022414']
GO:BP,GO:0022414,reproductive process,17,1586,69,0.0002547712750350869,0.00045526138494242336,11144;2177;3010;3014;4361;4678;472;5111;5888;5890;5892;5932;6117;6240;675;7156;83990,True,"""A biological process that directly contributes to the process of producing new individuals by one or two organisms. The new individuals inherit some proportion of their genetic material from the parent or parents."" [GOC:dph, GOC:isa_complete]",19241,0.2463768115942029,0.010718789407313998,query_1,['GO:0008150']
GO:BP,GO:0045910,negative regulation of DNA recombination,4,51,69,0.0002578525613472663,0.00045918949281020024,10721;3010;641;7158,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of DNA recombination."" [GOC:go_curators]",19241,0.057971014492753624,0.0784313725490196,query_1,"['GO:0000018', 'GO:0006310', 'GO:0051053']"
GO:BP,GO:0097694,establishment of RNA localization to telomere,2,3,69,0.00028678661922192127,0.0005038143310655374,472;545,True,"""The directed movement of RNA to a specific location in the telomeric region of a chromosome."" [GOC:BHF, GOC:BHF_telomere, GOC:rph, PMID:26586433]",19241,0.028985507246376812,0.6666666666666666,query_1,['GO:0051236']
GO:BP,GO:2001252,positive regulation of chromosome organization,5,105,69,0.00028678661922192127,0.0005038143310655374,2237;3981;4361;472;545,True,"""Any process that activates or increases the frequency, rate or extent of chromosome organization."" [GOC:obol]",19241,0.07246376811594203,0.047619047619047616,query_1,"['GO:0010638', 'GO:0033044', 'GO:0051276']"
GO:BP,GO:1902990,mitotic telomere maintenance via semi-conservative replication,2,3,69,0.00028678661922192127,0.0005038143310655374,1763;5111,True,"""Any telomere maintenance via semi-conservative replication that is involved in mitotic cell cycle."" [GO_REF:0000060, GOC:TermGenie]",19241,0.028985507246376812,0.6666666666666666,query_1,"['GO:0032201', 'GO:1903047']"
GO:BP,GO:0097695,establishment of protein-containing complex localization to telomere,2,3,69,0.00028678661922192127,0.0005038143310655374,472;545,True,"""The directed movement of a protein-containing macromolecular complex to a specific location in the telomeric region of a chromosome."" [GOC:BHF, GOC:BHF_telomere, GOC:rph, PMID:26586433]",19241,0.028985507246376812,0.6666666666666666,query_1,"['GO:0031503', 'GO:0051234', 'GO:0070727']"
GO:BP,GO:0002377,immunoglobulin production,5,106,69,0.00029461149378274366,0.0005158181035926825,10721;22976;3981;57379;7158,True,"""The appearance of immunoglobulin due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, ISBN:0781735149]",19241,0.07246376811594203,0.04716981132075472,query_1,['GO:0002440']
GO:BP,GO:0071824,protein-DNA complex organization,7,260,69,0.0002996314970009618,0.0005225284175874607,11144;3010;3014;4171;4678;5888;8208,True,"""Any process in which macromolecules aggregate, disaggregate, or are modified, resulting in the formation, disassembly, or alteration of a protein-DNA complex."" [GOC:mah]",19241,0.10144927536231885,0.026923076923076925,query_1,['GO:0043933']
GO:BP,GO:0007129,homologous chromosome pairing at meiosis,4,54,69,0.000310955855442525,0.00053899014943371,11144;2177;4361;83990,True,"""The meiotic cell cycle process where side by side pairing and physical juxtaposition of homologous chromosomes is created during meiotic prophase. Homologous chromosome pairing begins when the chromosome arms begin to pair from the clustered telomeres and ends when synaptonemal complex or linear element assembly is complete."" [GOC:mtg_cell_cycle, PMID:22582262, PMID:23117617, PMID:31811152]",19241,0.057971014492753624,0.07407407407407407,query_1,"['GO:0045143', 'GO:0070192']"
GO:BP,GO:0045190,isotype switching,4,56,69,0.0003532440200428008,0.0006042331921784751,22976;3981;57379;7158,True,"""The switching of activated B cells from IgM biosynthesis to biosynthesis of other isotypes of immunoglobulin, accomplished through a recombination process involving an intrachromosomal deletion involving switch regions that reside 5' of each constant region gene segment in the immunoglobulin heavy chain locus."" [ISBN:0781735149]",19241,0.057971014492753624,0.07142857142857142,query_1,"['GO:0002204', 'GO:0002312']"
GO:BP,GO:0002208,somatic diversification of immunoglobulins involved in immune response,4,56,69,0.0003532440200428008,0.0006042331921784751,22976;3981;57379;7158,True,"""The somatic process that results in the generation of sequence diversity of immunoglobulins after induction, and contributes to an immune response."" [GOC:add, ISBN:0781735149, PMID:14991701]",19241,0.057971014492753624,0.07142857142857142,query_1,"['GO:0002381', 'GO:0016445']"
GO:BP,GO:0002204,somatic recombination of immunoglobulin genes involved in immune response,4,56,69,0.0003532440200428008,0.0006042331921784751,22976;3981;57379;7158,True,"""The process in which immunoglobulin genes are formed through recombination of the germline genetic elements, also known as immunoglobulin gene segments, within a single locus following the induction of and contributing to an immune response."" [GOC:add, ISBN:0781735149]",19241,0.057971014492753624,0.07142857142857142,query_1,"['GO:0002208', 'GO:0016447']"
GO:BP,GO:0010605,negative regulation of macromolecule metabolic process,22,2574,69,0.00042122216396253947,0.00071580237013242,10721;1111;2547;25920;3010;3014;4361;472;5111;51497;545;57379;580;5884;5932;641;672;7158;7469;7520;7936;83990,True,"""Any process that decreases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",19241,0.3188405797101449,0.008547008547008548,query_1,"['GO:0009892', 'GO:0043170', 'GO:0060255']"
GO:BP,GO:0002381,immunoglobulin production involved in immunoglobulin-mediated immune response,4,59,69,0.0004294490864111408,0.0007274056186768508,22976;3981;57379;7158,True,"""The appearance of immunoglobulin due to biosynthesis or secretion following a cellular stimulus during an immune response, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, ISBN:0781735149, PMID:9185563]",19241,0.057971014492753624,0.06779661016949153,query_1,"['GO:0002377', 'GO:0016064']"
GO:BP,GO:0051338,regulation of transferase activity,9,489,69,0.0004325856560370161,0.0007303394192832739,2547;4361;5111;5983;63967;641;7520;79075;904,True,"""Any process that modulates the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."" [GOC:ai]",19241,0.13043478260869565,0.018404907975460124,query_1,['GO:0050790']
GO:BP,GO:0006334,nucleosome assembly,5,117,69,0.0004488583044501622,0.0007529236074647882,3010;3014;4171;4678;8208,True,"""The aggregation, arrangement and bonding together of a nucleosome, the beadlike structural units of eukaryotic chromatin composed of histones and DNA."" [GOC:mah]",19241,0.07246376811594203,0.042735042735042736,query_1,"['GO:0006325', 'GO:0034728', 'GO:0065004']"
GO:BP,GO:0045935,positive regulation of nucleobase-containing compound metabolic process,19,2024,69,0.0004488583044501622,0.0007529236074647882,11200;1763;22976;2547;3014;4361;472;5111;545;5983;641;672;675;7158;7469;79075;7936;904;9656,True,"""Any cellular process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",19241,0.2753623188405797,0.009387351778656126,query_1,"['GO:0006139', 'GO:0009893', 'GO:0019219']"
GO:BP,GO:0032042,mitochondrial DNA metabolic process,3,22,69,0.000457954896593306,0.0007632581609888434,1763;6240;7156,True,"""The chemical reactions and pathways involving mitochondrial DNA."" [GOC:mah]",19241,0.043478260869565216,0.13636363636363635,query_1,"['GO:0000002', 'GO:0006259']"
GO:BP,GO:0006273,lagging strand elongation,2,4,69,0.0005188722112886291,0.0008484702826103369,1763;5422,True,"""The process in which an existing DNA strand is extended in a net 3' to 5' direction by activities including the addition of nucleotides to the 3' end of the strand, complementary to an existing template, as part of DNA replication. Lagging strand DNA elongation proceeds by discontinuous synthesis of short stretches of DNA, known as Okazaki fragments, from RNA primers; these fragments are then joined by DNA ligase. Although each segment of nascent DNA is synthesized in the 5' to 3' direction, the overall direction of lagging strand synthesis is 3' to 5', mirroring the progress of the replication fork."" [GOC:mah, ISBN:071673706X, ISBN:0815316194]",19241,0.028985507246376812,0.5,query_1,['GO:0006271']
GO:BP,GO:0006272,leading strand elongation,2,4,69,0.0005188722112886291,0.0008484702826103369,5111;5422,True,"""The process in which an existing DNA strand is extended continuously in a 5' to 3' direction by activities including the addition of nucleotides to the 3' end of the strand, complementary to an existing template, as part of DNA replication. Leading strand elongation proceeds in the same direction as the replication fork."" [GOC:mah, ISBN:071673706X, ISBN:0815316194]",19241,0.028985507246376812,0.5,query_1,['GO:0006271']
GO:BP,GO:1901563,response to camptothecin,2,4,69,0.0005188722112886291,0.0008484702826103369,5888;641,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a camptothecin stimulus."" [GOC:TermGenie]",19241,0.028985507246376812,0.5,query_1,"['GO:0043279', 'GO:0097305']"
GO:BP,GO:0090735,DNA repair complex assembly,2,4,69,0.0005188722112886291,0.0008484702826103369,11144;5888,True,"""The aggregation, arrangement and bonding together of a set of components to form a DNA repair complex."" [GOC:pg, PMID:27113759, PMID:27233470]",19241,0.028985507246376812,0.5,query_1,['GO:0065003']
GO:BP,GO:0000730,DNA recombinase assembly,2,4,69,0.0005188722112886291,0.0008484702826103369,11144;5888,True,"""The aggregation, arrangement and bonding together of strand exchange proteins (recombinases) into higher order oligomers on single-stranded DNA."" [PMID:10357855]",19241,0.028985507246376812,0.5,query_1,"['GO:0045003', 'GO:0065004', 'GO:0090735']"
GO:BP,GO:0072757,cellular response to camptothecin,2,4,69,0.0005188722112886291,0.0008484702826103369,5888;641,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a camptothecin stimulus."" [GOC:mah]",19241,0.028985507246376812,0.5,query_1,"['GO:0071312', 'GO:0097306', 'GO:1901563']"
GO:BP,GO:0051347,positive regulation of transferase activity,7,288,69,0.0005209993621506602,0.000849277957110794,2547;4361;5111;5983;63967;7520;79075,True,"""Any process that activates or increases the frequency, rate or extent of transferase activity, the catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from a donor compound to an acceptor."" [GOC:ai]",19241,0.10144927536231885,0.024305555555555556,query_1,"['GO:0043085', 'GO:0051338']"
GO:BP,GO:0016447,somatic recombination of immunoglobulin gene segments,4,64,69,0.0005551032934704743,0.0009020428518895207,22976;3981;57379;7158,True,"""The process in which immunoglobulin genes are formed through recombination of the germline genetic elements, as known as immunoglobulin gene segments, within a single locus."" [GOC:add, ISBN:0781735149]",19241,0.057971014492753624,0.0625,query_1,"['GO:0002562', 'GO:0016445']"
GO:BP,GO:0050794,regulation of cellular process,55,11067,69,0.000578678369242863,0.0009374229034463823,10721;11073;1111;11200;1763;2171;2177;2237;22976;2547;25920;29980;3010;3014;3981;4046;4171;4172;4174;4175;4176;4361;472;4998;5111;51497;5422;545;55215;57379;580;5884;5888;5890;5892;5932;5983;6118;6240;63967;641;672;675;6924;7158;7469;7520;79075;7936;79728;83990;84126;90381;904;9656,True,"""Any process that modulates the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators]",19241,0.7971014492753623,0.004969729827414837,query_1,"['GO:0009987', 'GO:0050789']"
GO:BP,GO:0002520,immune system development,6,203,69,0.000593260322070791,0.0009580601474435134,10721;22976;3981;472;57379;7158,True,"""The process whose specific outcome is the progression of an organismal system whose objective is to provide calibrated responses by an organism to a potential internal or invasive threat, over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process."" [GOC:add, GOC:dph]",19241,0.08695652173913043,0.029556650246305417,query_1,"['GO:0002376', 'GO:0048731']"
GO:BP,GO:0019985,translesion synthesis,3,26,69,0.0007191183785315852,0.0011505894056505364,10721;5111;5427,True,"""The replication of damaged DNA by synthesis across a lesion in the template strand; a specialized DNA polymerase or replication complex inserts a defined nucleotide across from the lesion which allows DNA synthesis to continue beyond the lesion. This process can be mutagenic depending on the damaged nucleotide and the inserted nucleotide."" [GOC:elh, GOC:vw, PMID:10535901]",19241,0.043478260869565216,0.11538461538461539,query_1,"['GO:0000731', 'GO:0006301']"
GO:BP,GO:0070198,"protein localization to chromosome, telomeric region",3,26,69,0.0007191183785315852,0.0011505894056505364,545;675;7520,True,"""Any process in which a protein is transported to, or maintained at, the telomeric region of a chromosome."" [GOC:BHF, GOC:mah]",19241,0.043478260869565216,0.11538461538461539,query_1,['GO:0034502']
GO:BP,GO:0001701,in utero embryonic development,8,413,69,0.0007416160996126139,0.0011829459257624516,1111;3981;4678;5890;5932;675;79728;84296,True,"""The process whose specific outcome is the progression of the embryo in the uterus over time, from formation of the zygote in the oviduct, to birth. An example of this process is found in Mus musculus."" [GOC:go_curators, GOC:mtg_sensu]",19241,0.11594202898550725,0.01937046004842615,query_1,['GO:0043009']
GO:BP,GO:0007059,chromosome segregation,8,422,69,0.0008560170335754971,0.0013612503286215857,11144;11200;2177;4361;472;672;7156;83990,True,"""The process in which genetic material, in the form of chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. In eukaryotes, chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles."" [GOC:jl, GOC:mah, GOC:mtg_cell_cycle, GOC:vw]",19241,0.11594202898550725,0.018957345971563982,query_1,['GO:0022402']
GO:BP,GO:0034728,nucleosome organization,5,137,69,0.0008642459636450883,0.0013659814622961884,3010;3014;4171;4678;8208,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of one or more nucleosomes."" [GOC:mah]",19241,0.07246376811594203,0.0364963503649635,query_1,"['GO:0006338', 'GO:0071824']"
GO:BP,GO:0043009,chordate embryonic development,10,671,69,0.0008642459636450883,0.0013659814622961884,1111;3981;4678;472;5890;5932;672;675;79728;84296,True,"""The process whose specific outcome is the progression of the embryo over time, from zygote formation through a stage including a notochord and neural tube until birth or egg hatching."" [GOC:mtg_sensu]",19241,0.14492753623188406,0.014903129657228018,query_1,['GO:0009792']
GO:BP,GO:0000002,mitochondrial genome maintenance,3,30,69,0.0010842137141323822,0.00170845797378436,1763;6240;7156,True,"""The maintenance of the structure and integrity of the mitochondrial genome; includes replication and segregation of the mitochondrial chromosome."" [GOC:ai, GOC:vw]",19241,0.043478260869565216,0.1,query_1,['GO:0007005']
GO:BP,GO:0009792,embryo development ending in birth or egg hatching,10,692,69,0.0010950630529928723,0.0017203407479042105,1111;3981;4678;472;5890;5932;672;675;79728;84296,True,"""The process whose specific outcome is the progression of an embryo over time, from zygote formation until the end of the embryonic life stage. The end of the embryonic life stage is organism-specific and may be somewhat arbitrary; for mammals it is usually considered to be birth, for insects the hatching of the first instar larva from the eggshell."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]",19241,0.14492753623188406,0.014450867052023121,query_1,['GO:0009790']
GO:BP,GO:0016310,phosphorylation,14,1302,69,0.0011597119893092171,0.001816416368797569,1111;11200;2547;4176;4361;472;545;580;5884;5888;63967;641;7520;904,True,"""The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide."" [ISBN:0198506732]",19241,0.2028985507246377,0.010752688172043012,query_1,['GO:0006796']
GO:BP,GO:0006335,DNA replication-dependent chromatin assembly,2,6,69,0.0011980549690033206,0.0018652352810830139,4678;8208,True,"""The formation of nucleosomes on newly synthesized DNA, coupled to strand elongation."" [GOC:mah, PMID:28053344]",19241,0.028985507246376812,0.3333333333333333,query_1,['GO:0006325']
GO:BP,GO:0071139,resolution of DNA recombination intermediates,2,6,69,0.0011980549690033206,0.0018652352810830139,641;7156,True,"""The cleavage and rejoining of intermediates, such as Holliday junctions, formed during DNA recombination to produce two intact molecules in which genetic material has been exchanged."" [GOC:elh, GOC:mah, GOC:vw]",19241,0.028985507246376812,0.3333333333333333,query_1,"['GO:0006259', 'GO:0006310']"
GO:BP,GO:0009892,negative regulation of metabolic process,22,2791,69,0.0012348061424030438,0.0019167140120883066,10721;1111;2547;25920;3010;3014;4361;472;5111;51497;545;57379;580;5884;5932;641;672;7158;7469;7520;7936;83990,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",19241,0.3188405797101449,0.007882479398065209,query_1,"['GO:0008152', 'GO:0019222', 'GO:0048523']"
GO:BP,GO:0008406,gonad development,6,238,69,0.001324973000813644,0.0020505534536401633,11144;4678;472;6240;675;83990,True,"""The process whose specific outcome is the progression of the gonad over time, from its formation to the mature structure. The gonad is an animal organ that produces gametes; in some species it also produces hormones."" [GOC:ems, ISBN:0198506732]",19241,0.08695652173913043,0.025210084033613446,query_1,"['GO:0045137', 'GO:0048513', 'GO:0048608']"
GO:BP,GO:0016043,cellular component organization,38,6510,69,0.0014358774205490293,0.002209042185460045,10721;11073;1111;11144;11200;1763;2177;2237;22976;2547;3010;3014;3981;4171;4361;4678;472;5111;545;57379;5884;5888;5890;5892;6117;6118;6240;641;672;675;7156;7158;7520;79075;8208;83990;9401;9656,True,"""A process that results in the assembly, arrangement of constituent parts, or disassembly of a cellular component."" [GOC:ai, GOC:jl, GOC:mah]",19241,0.5507246376811594,0.005837173579109063,query_1,['GO:0071840']
GO:BP,GO:0033044,regulation of chromosome organization,6,242,69,0.0014358774205490293,0.002209042185460045,2237;3981;4361;472;545;7520,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a chromosome."" [GOC:mah]",19241,0.08695652173913043,0.024793388429752067,query_1,"['GO:0033043', 'GO:0051276']"
GO:BP,GO:0045137,development of primary sexual characteristics,6,243,69,0.0014612208900697393,0.0022414007753282137,11144;4678;472;6240;675;83990,True,"""The process whose specific outcome is the progression of the primary sexual characteristics over time, from their formation to the mature structures. The primary sexual characteristics are the testes in males and the ovaries in females and they develop in response to sex hormone secretion."" [GOC:ai]",19241,0.08695652173913043,0.024691358024691357,query_1,"['GO:0003006', 'GO:0007275', 'GO:0007548']"
GO:BP,GO:0010604,positive regulation of macromolecule metabolic process,24,3247,69,0.001492305695299285,0.002282349886928318,11200;1763;22976;2547;3014;4361;472;5111;545;55215;57379;580;5983;63967;641;672;675;7158;7469;7520;79075;7936;904;9656,True,"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",19241,0.34782608695652173,0.0073914382506929475,query_1,"['GO:0009893', 'GO:0043170', 'GO:0060255']"
GO:BP,GO:1905323,telomerase holoenzyme complex assembly,2,7,69,0.0016114095079557504,0.0024500963278859364,472;545,True,"""The aggregation, arrangement and bonding together of a set of components to form a telomerase holoenzyme complex."" [GO_REF:0000079, GOC:TermGenie, PMID:26305931]",19241,0.028985507246376812,0.2857142857142857,query_1,['GO:0022618']
GO:BP,GO:0006269,"DNA replication, synthesis of primer",2,7,69,0.0016114095079557504,0.0024500963278859364,5422;5557,True,"""The synthesis of a short nucleotide polymer using one strand of unwound DNA as a template. The product is usually a RNA molecule between 4-15 nucleotides long that provides a free 3'-OH that can be extended by DNA-directed DNA polymerases. In certain conditions, for example in response to DNA damage, some primases synthesize a DNA primer."" [PMID:11395402, PMID:38203225, PMID:38492718]",19241,0.028985507246376812,0.2857142857142857,query_1,"['GO:0006261', 'GO:0032774']"
GO:BP,GO:0050789,regulation of biological process,55,11454,69,0.0018339422974716032,0.0027803206842135094,10721;11073;1111;11200;1763;2171;2177;2237;22976;2547;25920;29980;3010;3014;3981;4046;4171;4172;4174;4175;4176;4361;472;4998;5111;51497;5422;545;55215;57379;580;5884;5888;5890;5892;5932;5983;6118;6240;63967;641;672;675;6924;7158;7469;7520;79075;7936;79728;83990;84126;90381;904;9656,True,"""Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:ai, GOC:go_curators]",19241,0.7971014492753623,0.004801815959490134,query_1,"['GO:0008150', 'GO:0065007']"
GO:BP,GO:0002312,B cell activation involved in immune response,4,90,69,0.0018618377637430218,0.002814405921937126,22976;3981;57379;7158,True,"""The change in morphology and behavior of a mature or immature B cell during an immune response, resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific."" [GOC:jal]",19241,0.057971014492753624,0.044444444444444446,query_1,"['GO:0002285', 'GO:0042113']"
GO:BP,GO:0071312,cellular response to alkaloid,3,38,69,0.002055874123468919,0.003080848830558611,1111;5888;641,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alkaloid stimulus. Alkaloids are a large group of nitrogenous substances found in naturally in plants, many of which have extracts that are pharmacologically active."" [GOC:mah]",19241,0.043478260869565216,0.07894736842105263,query_1,"['GO:0043279', 'GO:1901699']"
GO:BP,GO:0045003,double-strand break repair via synthesis-dependent strand annealing,2,8,69,0.002095067157483893,0.0031215900340734225,11144;5888,True,"""SDSA is a major mechanism of double-strand break repair in mitosis which allows for the error-free repair of a double-strand break without the exchange of adjacent sequences. The broken DNA searches for and base pairs with a homologous region in an intact chromosome. DNA synthesis initiates from the 3' end of the invading DNA strand, using the intact chromosome as the template. Newly synthesized DNA is then displaced from the template and anneal with its complement on the other side of the double-strand break."" [PMID:10357855]",19241,0.028985507246376812,0.25,query_1,['GO:0000724']
GO:BP,GO:0097681,double-strand break repair via alternative nonhomologous end joining,2,8,69,0.002095067157483893,0.0031215900340734225,10721;11073,True,"""An instance of double-strand break repair via nonhomologous end joining that is independent of factors important for V(D)J recombination (as opposed to classical nonhomologous end joining). It often results in a deletion with microhomology (i.e. 5-25bp homology) at the repair junction. Among different subclasses of nonhomologous end joining (NHEJ), alternative NHEJ appears to play a significant role in the etiology of mutations that arise during cancer development and treatment."" [GOC:rph, PMID:18584027, PMID:21655080, Wikipedia:Microhomology-mediated_end_joining]",19241,0.028985507246376812,0.25,query_1,['GO:0006303']
GO:BP,GO:0009893,positive regulation of metabolic process,25,3551,69,0.0021719060284899868,0.00320849754208748,11200;1763;2171;22976;2547;3014;4361;472;5111;545;55215;57379;580;5983;63967;641;672;675;7158;7469;7520;79075;7936;904;9656,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",19241,0.36231884057971014,0.007040270346381301,query_1,"['GO:0008152', 'GO:0019222', 'GO:0048522']"
GO:BP,GO:2000780,negative regulation of double-strand break repair,3,39,69,0.0021719060284899868,0.00320849754208748,10721;4361;7158,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of double-strand break repair."" [GOC:BHF]",19241,0.043478260869565216,0.07692307692307693,query_1,"['GO:0006302', 'GO:0045738', 'GO:2000779']"
GO:BP,GO:0009987,cellular process,68,16550,69,0.0021719060284899868,0.00320849754208748,10535;10721;11073;1111;11144;11200;1763;2171;2177;2237;22976;2547;25920;27434;29980;3010;3014;3981;4046;4171;4172;4174;4175;4176;4361;4678;472;4998;5111;51497;5422;5427;5431;545;55215;5557;57379;580;5884;5888;5890;5892;5932;5983;6117;6118;6240;63967;641;64785;672;675;6924;7156;7158;7469;7520;79075;7936;79728;8208;83990;84126;84296;90381;904;9401;9656,True,"""Any process that is carried out at the cellular level, but not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators, GOC:isa_complete]",19241,0.9855072463768116,0.004108761329305136,query_1,['GO:0008150']
GO:BP,GO:0045738,negative regulation of DNA repair,3,41,69,0.0025092164602531965,0.0036754719981173583,10721;4361;7158,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of DNA repair."" [GOC:go_curators]",19241,0.043478260869565216,0.07317073170731707,query_1,"['GO:0006281', 'GO:0006282', 'GO:0048585', 'GO:0051053']"
GO:BP,GO:0071475,cellular hyperosmotic salinity response,2,9,69,0.002616380497827341,0.0038003292147212775,2547;7520,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of detection of, or exposure to, an increase in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment."" [GOC:mah]",19241,0.028985507246376812,0.2222222222222222,query_1,"['GO:0042538', 'GO:0071472', 'GO:0071474']"
GO:BP,GO:0061820,telomeric D-loop disassembly,2,9,69,0.002616380497827341,0.0038003292147212775,641;9401,True,"""A telomere loop disassembly process that results in the disassembly of telomeric D-loops. A telomeric D-loop is a three-stranded DNA displacement loop that forms at the site where the telomeric 3' single-stranded DNA overhang (formed of the repeat sequence TTAGGG in mammals) is tucked back inside the double-stranded component of telomeric DNA molecule, thus forming a t-loop or telomeric-loop and protecting the chromosome terminus."" [GOC:BHF, GOC:BHF_telomere, GOC:nc, PMID:10338204, PMID:24012755]",19241,0.028985507246376812,0.2222222222222222,query_1,['GO:0090657']
GO:BP,GO:0071840,cellular component organization or biogenesis,38,6712,69,0.002674686029279942,0.0038741970340545125,10721;11073;1111;11144;11200;1763;2177;2237;22976;2547;3010;3014;3981;4171;4361;4678;472;5111;545;57379;5884;5888;5890;5892;6117;6118;6240;641;672;675;7156;7158;7520;79075;8208;83990;9401;9656,True,"""A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellular component."" [GOC:mah]",19241,0.5507246376811594,0.00566150178784267,query_1,['GO:0009987']
GO:BP,GO:1901796,regulation of signal transduction by p53 class mediator,4,105,69,0.0031709107844915376,0.0045675169194891955,1111;11200;472;545,True,"""Any process that modulates the frequency, rate or extent of signal transduction by p53 class mediator."" [GOC:TermGenie]",19241,0.057971014492753624,0.0380952380952381,query_1,"['GO:0072331', 'GO:1902531']"
GO:BP,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,4,105,69,0.0031709107844915376,0.0045675169194891955,11200;472;672;675,True,"""The series of molecular signals in which an intracellular signal is conveyed to trigger the apoptotic death of a cell. The pathway is induced by the detection of DNA damage, and ends when the execution phase of apoptosis is triggered."" [GOC:go_curators, GOC:mtg_apoptosis]",19241,0.057971014492753624,0.0380952380952381,query_1,"['GO:0006974', 'GO:0097193']"
GO:BP,GO:0042538,hyperosmotic salinity response,2,10,69,0.0032063957032814993,0.00460587228095685,2547;7520,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of detection of, or exposure to, an increase in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment."" [GOC:jl]",19241,0.028985507246376812,0.2,query_1,"['GO:0006972', 'GO:0009651']"
