Gene_set,Term,Term_Name,Overlap,term_size,query_size,P-value,Adjusted P-value,Genes,significant,description,effective_domain_size,precision,recall,query,parents
REAC,REAC:R-HSA-2559583,Cellular Senescence,26,193,65,8.700753811341389e-33,8.352723658887733e-30,1017;1019;1021;1026;1029;1051;1869;1870;2113;29882;3007;3009;3012;3159;3725;4193;5925;5970;64682;653604;7027;7157;8356;8900;898;9134,True,Cellular Senescence,19241,0.4,0.13471502590673576,query_1,['REAC:R-HSA-2262752']
REAC,REAC:R-HSA-69236,G1 Phase,17,47,65,5.351572426182481e-29,1.712503176378394e-26,1017;1019;1021;1026;1028;1029;1869;1870;1874;5925;5933;5934;7027;894;898;902;9134,True,G1 Phase,19241,0.26153846153846155,0.3617021276595745,query_1,['REAC:R-HSA-453279']
REAC,REAC:R-HSA-69231,Cyclin D associated events in G1,17,47,65,5.351572426182481e-29,1.712503176378394e-26,1017;1019;1021;1026;1028;1029;1869;1870;1874;5925;5933;5934;7027;894;898;902;9134,True,Cyclin D associated events in G1,19241,0.26153846153846155,0.3617021276595745,query_1,['REAC:R-HSA-69236']
REAC,REAC:R-HSA-212436,Generic Transcription Pathway,39,1232,65,5.010818871030196e-28,1.202596529047247e-25,10001;1017;1019;1020;1021;1025;1026;1029;1051;1387;1869;1874;23198;29079;29882;3012;3725;4193;4609;5713;5925;5933;5934;5970;64682;653604;6908;7027;7157;8356;8841;8900;894;898;902;9134;9282;9443;983,True,Generic Transcription Pathway,19241,0.6,0.03165584415584415,query_1,['REAC:R-HSA-73857']
REAC,REAC:R-HSA-453279,Mitotic G1 phase and G1/S transition,21,148,65,5.405810074775441e-27,1.0379155343568848e-24,1017;1019;1021;1026;1028;1029;1869;1870;1874;4609;5713;5925;5933;5934;7027;8900;894;898;902;9134;983,True,Mitotic G1 phase and G1/S transition,19241,0.3230769230769231,0.14189189189189189,query_1,['REAC:R-HSA-69278']
REAC,REAC:R-HSA-73857,RNA Polymerase II Transcription,39,1353,65,1.1492028372323712e-26,1.8387245395717937e-24,10001;1017;1019;1020;1021;1025;1026;1029;1051;1387;1869;1874;23198;29079;29882;3012;3725;4193;4609;5713;5925;5933;5934;5970;64682;653604;6908;7027;7157;8356;8841;8900;894;898;902;9134;9282;9443;983,True,RNA Polymerase II Transcription,19241,0.6,0.028824833702882482,query_1,['REAC:R-HSA-74160']
REAC,REAC:R-HSA-74160,Gene expression (Transcription),40,1516,65,3.787955280813121e-26,5.1949100994008516e-24,10001;1017;1019;1020;1021;1025;1026;1029;1051;1387;1869;1874;23198;26993;29079;29882;3012;3725;4193;4609;5713;5925;5933;5934;5970;64682;653604;6908;7027;7157;8356;8841;8900;894;898;902;9134;9282;9443;983,True,Gene expression (Transcription),19241,0.6153846153846154,0.026385224274406333,query_1,['REAC:0000000']
REAC,REAC:R-HSA-2262752,Cellular responses to stress,32,795,65,2.234668778428557e-25,2.4472332360231493e-23,1017;1019;1021;1026;1029;1051;1387;1869;1870;2034;2113;23198;29882;3007;3009;3012;3159;3725;4193;4609;5713;5925;5970;64682;653604;7027;7157;8356;8841;8900;898;9134,True,Cellular responses to stress,19241,0.49230769230769234,0.04025157232704402,query_1,['REAC:R-HSA-8953897']
REAC,REAC:R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",12,17,65,2.804121416276525e-25,2.4472332360231493e-23,1017;1019;1021;1026;1028;1869;1870;5925;7027;894;898;9134,True,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",19241,0.18461538461538463,0.7058823529411765,query_1,['REAC:R-HSA-9659787']
REAC,REAC:R-HSA-8953897,Cellular responses to stimuli,32,809,65,2.804121416276525e-25,2.4472332360231493e-23,1017;1019;1021;1026;1029;1051;1387;1869;1870;2034;2113;23198;29882;3007;3009;3012;3159;3725;4193;4609;5713;5925;5970;64682;653604;7027;7157;8356;8841;8900;898;9134,True,Cellular responses to stimuli,19241,0.49230769230769234,0.03955500618046971,query_1,['REAC:0000000']
REAC,REAC:R-HSA-9659787,Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,12,17,65,2.804121416276525e-25,2.4472332360231493e-23,1017;1019;1021;1026;1028;1869;1870;5925;7027;894;898;9134,True,Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,19241,0.18461538461538463,0.7058823529411765,query_1,['REAC:R-HSA-9687139']
REAC,REAC:R-HSA-1643685,Disease,41,1784,65,6.22538285545157e-25,4.597205800948851e-23,10001;1017;1019;1020;1021;1025;1026;1028;1029;1051;1387;1869;1870;219541;2232;23198;29079;29882;3012;3159;3725;3838;4193;4609;5713;5925;5970;64682;653604;6908;7027;7157;80306;8356;8841;894;898;902;9134;9282;9443,True,Disease,19241,0.6307692307692307,0.02298206278026906,query_1,['REAC:0000000']
REAC,REAC:R-HSA-1640170,Cell Cycle,30,677,65,6.22538285545157e-25,4.597205800948851e-23,1017;1019;1021;1026;1028;1029;1869;1870;1874;23198;29882;3012;4193;4609;5713;5925;5933;5934;64682;653604;7027;7157;8356;8607;8900;894;898;902;9134;983,True,Cell Cycle,19241,0.46153846153846156,0.04431314623338257,query_1,['REAC:0000000']
REAC,REAC:R-HSA-9687139,Aberrant regulation of mitotic cell cycle due to RB1 defects,14,36,65,8.56938701174137e-25,5.484407687514477e-23,1017;1019;1021;1026;1028;1869;1870;29882;5925;64682;7027;894;898;9134,True,Aberrant regulation of mitotic cell cycle due to RB1 defects,19241,0.2153846153846154,0.3888888888888889,query_1,['REAC:R-HSA-9675126']
REAC,REAC:R-HSA-69278,"Cell Cycle, Mitotic",28,547,65,8.56938701174137e-25,5.484407687514477e-23,1017;1019;1021;1026;1028;1029;1869;1870;1874;23198;29882;3012;4609;5713;5925;5933;5934;64682;653604;7027;7157;8356;8900;894;898;902;9134;983,True,"Cell Cycle, Mitotic",19241,0.4307692307692308,0.051188299817184646,query_1,['REAC:R-HSA-1640170']
REAC,REAC:R-HSA-9675126,Diseases of mitotic cell cycle,14,38,65,2.0361624803979136e-24,1.2216974882387483e-22,1017;1019;1021;1026;1028;1869;1870;29882;5925;64682;7027;894;898;9134,True,Diseases of mitotic cell cycle,19241,0.2153846153846154,0.3684210526315789,query_1,['REAC:R-HSA-1643685']
REAC,REAC:R-HSA-1538133,G0 and Early G1,11,26,65,7.469497365179704e-20,4.218069100336774e-18,1017;1869;1874;4609;5933;5934;7027;8900;898;9134;983,True,G0 and Early G1,19241,0.16923076923076924,0.4230769230769231,query_1,['REAC:R-HSA-453279']
REAC,REAC:R-HSA-69242,S Phase,17,162,65,1.0643621792065639e-19,5.676598289101674e-18,1017;1019;1026;1869;1874;23198;29882;4609;5713;5925;5934;64682;7027;8900;898;902;9134,True,S Phase,19241,0.26153846153846155,0.10493827160493827,query_1,['REAC:R-HSA-69278']
REAC,REAC:R-HSA-69206,G1/S Transition,16,131,65,1.36249284477204e-19,6.8841743735850446e-18,1017;1019;1026;1869;1874;4609;5713;5925;5933;5934;7027;8900;898;902;9134;983,True,G1/S Transition,19241,0.24615384615384617,0.12213740458015267,query_1,['REAC:R-HSA-453279']
REAC,REAC:R-HSA-69202,Cyclin E associated events during G1/S transition ,14,82,65,3.320539583935237e-19,1.593859000288914e-17,1017;1019;1026;1869;1874;4609;5713;5925;5934;7027;8900;898;902;9134,True,Cyclin E associated events during G1/S transition ,19241,0.2153846153846154,0.17073170731707318,query_1,['REAC:R-HSA-69206']
REAC,REAC:R-HSA-69656,Cyclin A:Cdk2-associated events at S phase entry,14,84,65,4.542250014251399e-19,2.076457149372068e-17,1017;1019;1026;1869;1874;4609;5713;5925;5934;7027;8900;898;902;9134,True,Cyclin A:Cdk2-associated events at S phase entry,19241,0.2153846153846154,0.16666666666666666,query_1,['REAC:R-HSA-69242']
REAC,REAC:R-HSA-6791312,TP53 Regulates Transcription of Cell Cycle Genes,12,49,65,1.830770207505804e-18,7.323080830023215e-17,1017;1026;1869;1874;5933;5934;7027;7157;8900;898;9134;983,True,TP53 Regulates Transcription of Cell Cycle Genes,19241,0.18461538461538463,0.24489795918367346,query_1,['REAC:R-HSA-3700989']
REAC,REAC:R-HSA-3700989,Transcriptional Regulation by TP53,20,359,65,5.647470274663408e-18,1.9362755227417397e-16,1017;1020;1025;1026;1029;1387;1869;1874;3725;4193;5933;5934;6908;7027;7157;8900;898;902;9134;983,True,Transcriptional Regulation by TP53,19241,0.3076923076923077,0.055710306406685235,query_1,['REAC:R-HSA-212436']
REAC,REAC:R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),14,110,65,2.1566065819593892e-17,5.915263767660038e-16,1017;1019;1021;1026;1029;1051;29882;3012;3725;5970;64682;653604;8356;8900,True,Senescence-Associated Secretory Phenotype (SASP),19241,0.2153846153846154,0.12727272727272726,query_1,['REAC:R-HSA-2559583']
REAC,REAC:R-HSA-2559585,Oncogene Induced Senescence,10,33,65,2.08298523072506e-16,4.5446950488546765e-15,1019;1021;1029;1869;1870;2113;4193;5925;7027;7157,True,Oncogene Induced Senescence,19241,0.15384615384615385,0.30303030303030304,query_1,['REAC:R-HSA-2559583']
REAC,REAC:R-HSA-2559586,DNA Damage/Telomere Stress Induced Senescence,11,78,65,4.299640256544349e-14,7.504826629604683e-13,1017;1026;3007;3009;3012;3159;5925;7157;8900;898;9134,True,DNA Damage/Telomere Stress Induced Senescence,19241,0.16923076923076924,0.14102564102564102,query_1,['REAC:R-HSA-2559583']
REAC,REAC:R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,11,83,65,8.481654198580176e-14,1.3800657679045711e-12,10001;1019;1051;1387;219541;29079;5970;80306;8841;9282;9443,True,Transcriptional regulation of white adipocyte differentiation,19241,0.16923076923076924,0.13253012048192772,query_1,['REAC:R-HSA-9843745']
REAC,REAC:R-HSA-2559580,Oxidative Stress Induced Senescence,12,121,65,1.5182271792439333e-13,2.341304945866618e-12,1019;1021;1029;1869;1870;3012;3725;4193;653604;7027;7157;8356,True,Oxidative Stress Induced Senescence,19241,0.18461538461538463,0.09917355371900827,query_1,['REAC:R-HSA-2559583']
REAC,REAC:R-HSA-6804116,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,7,14,65,2.6667181962175613e-13,3.8788628308619074e-12,1017;1026;1869;7157;8900;898;9134,True,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,19241,0.1076923076923077,0.5,query_1,['REAC:R-HSA-6791312']
REAC,REAC:R-HSA-69563,p53-Dependent G1 DNA Damage Response,10,66,65,3.5134245998435267e-13,4.96012884683792e-12,1017;1026;1029;23198;4193;5713;7157;8900;898;9134,True,p53-Dependent G1 DNA Damage Response,19241,0.15384615384615385,0.15151515151515152,query_1,['REAC:R-HSA-69580']
REAC,REAC:R-HSA-69580,p53-Dependent G1/S DNA damage checkpoint,10,66,65,3.5134245998435267e-13,4.96012884683792e-12,1017;1026;1029;23198;4193;5713;7157;8900;898;9134,True,p53-Dependent G1/S DNA damage checkpoint,19241,0.15384615384615385,0.15151515151515152,query_1,['REAC:R-HSA-69615']
REAC,REAC:R-HSA-69615,G1/S DNA Damage Checkpoints,10,68,65,4.5247514488292536e-13,6.033001931772339e-12,1017;1026;1029;23198;4193;5713;7157;8900;898;9134,True,G1/S DNA Damage Checkpoints,19241,0.15384615384615385,0.14705882352941177,query_1,['REAC:R-HSA-69620']
REAC,REAC:R-HSA-69205,G1/S-Specific Transcription,8,27,65,4.5247514488292536e-13,6.033001931772339e-12,1869;1874;5933;5934;7027;8900;898;983,True,G1/S-Specific Transcription,19241,0.12307692307692308,0.2962962962962963,query_1,['REAC:R-HSA-69206']
REAC,REAC:R-HSA-9843745,Adipogenesis,11,108,65,1.3494563126390415e-12,1.6608693078634358e-11,10001;1019;1051;1387;219541;29079;5970;80306;8841;9282;9443,True,Adipogenesis,19241,0.16923076923076924,0.10185185185185185,query_1,['REAC:R-HSA-1266738']
REAC,REAC:R-HSA-1266738,Developmental Biology,26,1379,65,1.6483578102930502e-12,1.9780293723516603e-11,10001;1017;1019;1020;1026;1029;1051;1387;1869;2034;219541;23198;29079;3012;3725;4609;5713;5970;653604;7027;7157;80306;8356;8841;9282;9443,True,Developmental Biology,19241,0.4,0.01885424220449601,query_1,['REAC:0000000']
REAC,REAC:R-HSA-9616222,Transcriptional regulation of granulopoiesis,10,86,65,4.819588329710627e-12,5.5744636102677135e-11,1017;1019;1026;1051;1869;3012;4609;653604;7027;8356,True,Transcriptional regulation of granulopoiesis,19241,0.15384615384615385,0.11627906976744186,query_1,['REAC:R-HSA-1266738']
REAC,REAC:R-HSA-9824446,Viral Infection Pathways,20,818,65,2.3690001522727574e-11,2.584363802479372e-10,10001;1025;1387;219541;23198;29079;3012;3159;3838;5713;5925;5970;653604;6908;80306;8356;8841;902;9282;9443,True,Viral Infection Pathways,19241,0.3076923076923077,0.02444987775061125,query_1,['REAC:R-HSA-5663205']
REAC,REAC:R-HSA-1362300,Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1,6,15,65,9.625672257328538e-11,1.0044179746777603e-09,1869;1874;5933;5934;7027;983,True,Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1,19241,0.09230769230769231,0.4,query_1,['REAC:R-HSA-1538133']
REAC,REAC:R-HSA-5663205,Infectious disease,21,1004,65,1.0542610495267517e-10,1.0882694704792276e-09,10001;1025;1387;219541;23198;29079;3012;3159;3725;3838;5713;5925;5970;653604;6908;80306;8356;8841;902;9282;9443,True,Infectious disease,19241,0.3230769230769231,0.02091633466135458,query_1,['REAC:R-HSA-1643685']
REAC,REAC:R-HSA-69620,Cell Cycle Checkpoints,13,287,65,1.8071597245109413e-10,1.826182458453162e-09,1017;1026;1029;23198;29882;4193;5713;64682;7157;8900;898;9134;983,True,Cell Cycle Checkpoints,19241,0.2,0.04529616724738676,query_1,['REAC:R-HSA-1640170']
REAC,REAC:R-HSA-1362277,Transcription of E2F targets under negative control by DREAM complex,6,18,65,3.204816855071114e-10,3.1717775060497624e-09,1869;1874;4609;5933;5934;7027,True,Transcription of E2F targets under negative control by DREAM complex,19241,0.09230769230769231,0.3333333333333333,query_1,['REAC:R-HSA-1538133']
REAC,REAC:R-HSA-6804114,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,6,18,65,3.204816855071114e-10,3.1717775060497624e-09,1874;5933;5934;7027;7157;983,True,TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest,19241,0.09230769230769231,0.3333333333333333,query_1,['REAC:R-HSA-6791312']
REAC,REAC:R-HSA-69306,DNA Replication,11,186,65,4.31806103341289e-10,4.1453385920763745e-09,1017;23198;29882;3012;5713;64682;653604;8356;8900;898;9134,True,DNA Replication,19241,0.16923076923076924,0.05913978494623656,query_1,['REAC:0000000']
REAC,REAC:R-HSA-162582,Signal Transduction,30,2555,65,1.6100340853645449e-09,1.4445165625700589e-08,1017;1019;1020;1025;1026;1387;1869;1874;2034;23198;3012;3725;3838;3925;4193;4609;5713;5933;5970;653604;6908;7027;7157;7185;8295;8356;8607;8841;898;983,True,Signal Transduction,19241,0.46153846153846156,0.011741682974559686,query_1,['REAC:0000000']
REAC,REAC:R-HSA-69200,Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes,4,4,65,1.6813518736798123e-09,1.4945349988265e-08,1017;5925;898;9134,True,Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes,19241,0.06153846153846154,1.0,query_1,['REAC:R-HSA-69202']
REAC,REAC:R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,8,73,65,1.7038549502271397e-09,1.500642891943169e-08,1017;23198;29882;5713;64682;8900;898;9134,True,CDK-mediated phosphorylation and removal of Cdc6,19241,0.12307692307692308,0.1095890410958904,query_1,['REAC:R-HSA-69052']
REAC,REAC:R-HSA-1989781,PPARA activates gene expression,9,113,65,1.9828148123622035e-09,1.7304565635161048e-08,10001;1387;219541;2274;29079;80306;8841;9282;9443,True,PPARA activates gene expression,19241,0.13846153846153847,0.07964601769911504,query_1,['REAC:R-HSA-400206']
REAC,REAC:R-HSA-400206,Regulation of lipid metabolism by PPARalpha,9,114,65,2.1023853846911984e-09,1.8182792516248203e-08,10001;1387;219541;2274;29079;80306;8841;9282;9443,True,Regulation of lipid metabolism by PPARalpha,19241,0.13846153846153847,0.07894736842105263,query_1,['REAC:R-HSA-556833']
REAC,REAC:0000000,REACTOME root term,60,10913,65,2.8833810777544837e-09,2.4281103812669337e-08,10001;1017;1019;1020;1021;1025;1026;1028;1029;1051;1387;1869;1870;1874;2034;2113;219541;2232;2274;23198;26993;29079;29882;3007;3009;3012;3159;3725;3838;3925;4193;4609;5713;5925;5933;5934;5948;5966;5970;64682;653604;6908;7027;7157;7185;7345;80306;8295;8356;83852;8607;8841;8900;894;898;902;9134;9282;9443;983,True,REACTOME root term,19241,0.9230769230769231,0.005498029872628975,query_1,[]
REAC,REAC:R-HSA-157118,Signaling by NOTCH,11,230,65,3.631217837607321e-09,3.005145796640541e-08,1387;1869;3012;3725;4609;5713;653604;7027;7157;8356;8841,True,Signaling by NOTCH,19241,0.16923076923076924,0.04782608695652174,query_1,['REAC:R-HSA-162582']
REAC,REAC:R-HSA-174143,APC/C-mediated degradation of cell cycle proteins,8,88,65,6.9274588221179894e-09,5.5419670576943916e-08,1017;23198;29882;5713;5925;64682;8900;983,True,APC/C-mediated degradation of cell cycle proteins,19241,0.12307692307692308,0.09090909090909091,query_1,['REAC:R-HSA-453276']
REAC,REAC:R-HSA-453276,Regulation of mitotic cell cycle,8,88,65,6.9274588221179894e-09,5.5419670576943916e-08,1017;23198;29882;5713;5925;64682;8900;983,True,Regulation of mitotic cell cycle,19241,0.12307692307692308,0.09090909090909091,query_1,['REAC:R-HSA-69278']
REAC,REAC:R-HSA-1912408,Pre-NOTCH Transcription and Translation,8,91,65,8.91575127315407e-09,7.073653902667692e-08,1387;1869;3012;3725;653604;7027;7157;8356,True,Pre-NOTCH Transcription and Translation,19241,0.12307692307692308,0.08791208791208792,query_1,['REAC:R-HSA-1912422']
REAC,REAC:R-HSA-69052,Switching of origins to a post-replicative state,8,92,65,9.558764412794364e-09,7.521650685477533e-08,1017;23198;29882;5713;64682;8900;898;9134,True,Switching of origins to a post-replicative state,19241,0.12307692307692308,0.08695652173913043,query_1,['REAC:R-HSA-69239']
REAC,REAC:R-HSA-187577,SCF(Skp2)-mediated degradation of p27/p21,7,60,65,1.4011924132625043e-08,1.0591690682929167e-07,1017;1019;1026;5713;8900;898;9134,True,SCF(Skp2)-mediated degradation of p27/p21,19241,0.1076923076923077,0.11666666666666667,query_1,"['REAC:R-HSA-69202', 'REAC:R-HSA-69656']"
REAC,REAC:R-HSA-9018519,Estrogen-dependent gene expression,9,146,65,1.6508283173692218e-08,1.2381212380269164e-07,1025;1387;3012;3725;3838;4609;653604;6908;8356,True,Estrogen-dependent gene expression,19241,0.13846153846153847,0.06164383561643835,query_1,['REAC:R-HSA-8939211']
REAC,REAC:R-HSA-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),5,16,65,1.7866506897386986e-08,1.3296005132939155e-07,3007;3009;3159;5925;7157,True,Formation of Senescence-Associated Heterochromatin Foci (SAHF),19241,0.07692307692307693,0.3125,query_1,['REAC:R-HSA-2559586']
REAC,REAC:R-HSA-6804757,Regulation of TP53 Degradation,6,36,65,2.3223082706803048e-08,1.7018442288954908e-07,1017;1029;4193;7157;8900;983,True,Regulation of TP53 Degradation,19241,0.09230769230769231,0.16666666666666666,query_1,['REAC:R-HSA-6806003']
REAC,REAC:R-HSA-6806003,Regulation of TP53 Expression and Degradation,6,37,65,2.717646097962698e-08,1.94771632967651e-07,1017;1029;4193;7157;8900;983,True,Regulation of TP53 Expression and Degradation,19241,0.09230769230769231,0.16216216216216217,query_1,['REAC:R-HSA-5633007']
REAC,REAC:R-HSA-1912422,Pre-NOTCH Expression and Processing,8,107,65,2.8955432148416056e-08,2.0142909320637258e-07,1387;1869;3012;3725;653604;7027;7157;8356,True,Pre-NOTCH Expression and Processing,19241,0.12307692307692308,0.07476635514018691,query_1,['REAC:R-HSA-157118']
REAC,REAC:R-HSA-8853884,Transcriptional Regulation by VENTX,6,39,65,3.669555310505008e-08,2.534369135312811e-07,1029;1051;29882;5970;64682;7157,True,Transcriptional Regulation by VENTX,19241,0.09230769230769231,0.15384615384615385,query_1,['REAC:R-HSA-212436']
REAC,REAC:R-HSA-5688426,Deubiquitination,11,298,65,4.484191491597581e-08,3.0748741656669125e-07,23198;3012;4193;4609;5713;7157;7345;8295;8607;8900;983,True,Deubiquitination,19241,0.16923076923076924,0.03691275167785235,query_1,['REAC:R-HSA-597592']
REAC,REAC:R-HSA-69239,Synthesis of DNA,8,121,65,7.335872323146756e-08,4.924781419734885e-07,1017;23198;29882;5713;64682;8900;898;9134,True,Synthesis of DNA,19241,0.12307692307692308,0.06611570247933884,query_1,"['REAC:R-HSA-69242', 'REAC:R-HSA-69306']"
REAC,REAC:R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,7,81,65,1.0256308695070963e-07,6.790383687771121e-07,1017;23198;29882;5713;64682;8900;983,True,Regulation of APC/C activators between G1/S and early anaphase,19241,0.1076923076923077,0.08641975308641975,query_1,['REAC:R-HSA-174143']
REAC,REAC:R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,7,89,65,1.9592073950997755e-07,1.2623081203327412e-06,1387;3012;4609;653604;8295;8356;8607,True,Formation of the beta-catenin:TCF transactivating complex,19241,0.1076923076923077,0.07865168539325842,query_1,['REAC:R-HSA-201681']
REAC,REAC:R-HSA-453274,Mitotic G2-G2/M phases,9,198,65,2.026828641363733e-07,1.2971703304727892e-06,1017;1026;1869;23198;5713;7157;8900;902;983,True,Mitotic G2-G2/M phases,19241,0.13846153846153847,0.045454545454545456,query_1,['REAC:R-HSA-69278']
REAC,REAC:R-HSA-3247509,Chromatin modifying enzymes,10,271,65,2.2110606926244213e-07,1.396459384815424e-06,1019;1387;3012;5970;653604;8295;8356;83852;8607;8841,True,Chromatin modifying enzymes,19241,0.15384615384615385,0.03690036900369004,query_1,['REAC:R-HSA-4839726']
REAC,REAC:R-HSA-4839726,Chromatin organization,10,271,65,2.2110606926244213e-07,1.396459384815424e-06,1019;1387;3012;5970;653604;8295;8356;83852;8607;8841,True,Chromatin organization,19241,0.15384615384615385,0.03690036900369004,query_1,['REAC:0000000']
REAC,REAC:R-HSA-8878159,Transcriptional regulation by RUNX3,7,95,65,2.913317110801209e-07,1.8043770492704262e-06,1026;1029;1387;4193;4609;5713;7157,True,Transcriptional regulation by RUNX3,19241,0.1076923076923077,0.07368421052631578,query_1,['REAC:R-HSA-212436']
REAC,REAC:R-HSA-9630747,Diseases of Cellular Senescence,3,3,65,3.0890558798033763e-07,1.8305516324760746e-06,1019;1021;1029,True,Diseases of Cellular Senescence,19241,0.046153846153846156,1.0,query_1,['REAC:R-HSA-9675132']
REAC,REAC:R-HSA-9833110,RSV-host interactions,7,97,65,3.0890558798033763e-07,1.8305516324760746e-06,10001;1387;219541;29079;80306;9282;9443,True,RSV-host interactions,19241,0.1076923076923077,0.07216494845360824,query_1,['REAC:R-HSA-9820952']
REAC,REAC:R-HSA-9632693,Evasion of Oxidative Stress Induced Senescence Due to p16INK4A Defects,3,3,65,3.0890558798033763e-07,1.8305516324760746e-06,1019;1021;1029,True,Evasion of Oxidative Stress Induced Senescence Due to p16INK4A Defects,19241,0.046153846153846156,1.0,query_1,['REAC:R-HSA-9630747']
REAC,REAC:R-HSA-9632700,Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,3,3,65,3.0890558798033763e-07,1.8305516324760746e-06,1019;1021;1029,True,Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,19241,0.046153846153846156,1.0,query_1,['REAC:R-HSA-9632693']
REAC,REAC:R-HSA-9630750,Evasion of Oncogene Induced Senescence Due to p16INK4A Defects,3,3,65,3.0890558798033763e-07,1.8305516324760746e-06,1019;1021;1029,True,Evasion of Oncogene Induced Senescence Due to p16INK4A Defects,19241,0.046153846153846156,1.0,query_1,['REAC:R-HSA-9630747']
REAC,REAC:R-HSA-9630794,Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,3,3,65,3.0890558798033763e-07,1.8305516324760746e-06,1019;1021;1029,True,Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,19241,0.046153846153846156,1.0,query_1,['REAC:R-HSA-9630750']
REAC,REAC:R-HSA-9675132,Diseases of cellular response to stress,3,3,65,3.0890558798033763e-07,1.8305516324760746e-06,1019;1021;1029,True,Diseases of cellular response to stress,19241,0.046153846153846156,1.0,query_1,['REAC:R-HSA-1643685']
REAC,REAC:R-HSA-8939211,ESR-mediated signaling,9,214,65,3.399190907525923e-07,1.9897702873322477e-06,1025;1387;3012;3725;3838;4609;653604;6908;8356,True,ESR-mediated signaling,19241,0.13846153846153847,0.04205607476635514,query_1,['REAC:R-HSA-9006931']
REAC,REAC:R-HSA-9006931,Signaling by Nuclear Receptors,10,288,65,3.421801064857284e-07,1.9908660740987833e-06,1025;1387;3012;3725;3838;4609;653604;6908;8356;8841,True,Signaling by Nuclear Receptors,19241,0.15384615384615385,0.034722222222222224,query_1,['REAC:R-HSA-162582']
REAC,REAC:R-HSA-9645723,Diseases of programmed cell death,7,102,65,4.174507013642973e-07,2.4141727307814786e-06,1020;1029;3012;3725;653604;7157;8356,True,Diseases of programmed cell death,19241,0.1076923076923077,0.06862745098039216,query_1,['REAC:R-HSA-1643685']
REAC,REAC:R-HSA-5689880,Ub-specific processing proteases,9,221,65,4.314689667465977e-07,2.4803006471660707e-06,23198;3012;4193;4609;5713;7157;8295;8607;8900,True,Ub-specific processing proteases,19241,0.13846153846153847,0.04072398190045249,query_1,['REAC:R-HSA-5688426']
REAC,REAC:R-HSA-5633007,Regulation of TP53 Activity,8,160,65,5.100997056594231e-07,2.8976077954618113e-06,1017;1020;1029;4193;6908;7157;8900;983,True,Regulation of TP53 Activity,19241,0.12307692307692308,0.05,query_1,['REAC:R-HSA-3700989']
REAC,REAC:R-HSA-201681,TCF dependent signaling in response to WNT,9,230,65,5.926336934069287e-07,3.3270663489511784e-06,1387;23198;3012;4609;5713;653604;8295;8356;8607,True,TCF dependent signaling in response to WNT,19241,0.13846153846153847,0.0391304347826087,query_1,['REAC:R-HSA-195721']
REAC,REAC:R-HSA-8878171,Transcriptional regulation by RUNX1,9,233,65,6.540917362679138e-07,3.6507445745185885e-06,1021;1387;23198;3012;5713;653604;8356;894;902,True,Transcriptional regulation by RUNX1,19241,0.13846153846153847,0.03862660944206009,query_1,['REAC:R-HSA-212436']
REAC,REAC:R-HSA-2173796,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,5,36,65,9.933271399303858e-07,5.357269968163879e-06,1025;1874;4609;5933;7027,True,SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,19241,0.07692307692307693,0.1388888888888889,query_1,['REAC:R-HSA-2173793']
REAC,REAC:R-HSA-109581,Apoptosis,8,176,65,1.0153589302128108e-06,5.415247627801658e-06,1029;1869;23198;3007;3009;5713;7027;7157,True,Apoptosis,19241,0.12307692307692308,0.045454545454545456,query_1,['REAC:R-HSA-5357801']
REAC,REAC:R-HSA-8878166,Transcriptional regulation by RUNX2,7,118,65,1.049467082128134e-06,5.566234247751429e-06,1019;1026;23198;5713;5925;8841;983,True,Transcriptional regulation by RUNX2,19241,0.1076923076923077,0.059322033898305086,query_1,['REAC:R-HSA-212436']
